Make,Model,Meter,ServiceOrderID,Wo Number,Wo Segment,Description,Contract Type,M_Actual_ServiceOrderLaborHrsTotal,Wo Status
JD,470P,4907,S100045125940155001,4512594,1,SERVICE TRAVEL,C&F,1.00,I
JD,470P,4942,S100016541780106001,1654178,1,SERVICE TRAVEL,C&F,10.50,I
JD,470P,4942,S100016546880106001,1654688,1,SERVICE TRAVEL,C&F,5.00,I
JD,470P,5294,S100016547790106001,1654779,1,SERVICE TRAVEL,C&F,5.50,I
JD,470P,5294,S100016549620106001,1654962,1,SERVICE TRAVEL,C&F,5.75,I
JD,470P,6663,S100016594020106001,1659402,1,SERVICE TRAVEL,C&F,5.50,I
JD,470P,6760,S100016595110106001,1659511,1,SERVICE TRAVEL,C&F,4.50,I
JD,470P,2167,S100045108330155001,4510833,1,SERVICE TRAVEL TO LINDSAY,C&F,2.50,I
JD,470P,1272,S100019487770109003,1948777,3,SERVICE UNIT FILTERS ON SITE,C&F,1.50,I
JD,470P,2,S100047084790157003,4708479,3,SET ALL PRESSURE TO MAX,C&F,2.00,I
JD,470P,11,S100024902970114016,2490297,16,SET ANTI-THEFT TO LAST OF MACHINE SERIAL NUMBER,C&F,1.00,I
JD,470P,179,S100043185920153002,4318592,2,SET FLOWS FOR HOEPAC,C&F,1.25,I
JD,470P,2,S100042060800152003,4206080,3,SET LINE FOR EDDY PUMP,C&F,0.00,I
JD,470P,12,S100035244210142004,3524421,4,SET MACHINE UP FOR ARCP GH-18,C&F,7.50,I
JD,470P,115,S100022508450112001,2250845,1,SET MACHINE UP FOR TRANSPORT,C&F,20.00,I
JD,470P,2,S100014441690104001,1444169,1,SET TRACKS INTO TRANSPORT MODE FOR SHIPPING,C&F,13.25,I
JD,470P,4,S100048083430158001,4808343,1,SET UP AND PDI - INSTALL BOOM NO STICK,C&F,20.50,I
JD,470P,44,S100043151810153002,4315181,2,SET UP ANTI THEFT CODE,C&F,1.00,I
JD,470P,20,S100042062320152001,4206232,1,SET UP HYD. SYSTEM ON LEFT SIDE OF BOOM FOR EDDY PUMP,C&F,83.50,I
JD,470P,19,S100042061930152001,4206193,1,SET UP HYD. SYSTEM ON SIDE OF BOOM FOR EDDY PUMP,C&F,97.75,I
JD,470P,73,S100040368980150001,4036898,1,SET UP MACHINE AT CUSTOMER,C&F,10.00,I
JD,470P,0,S100014258680104003,1425868,3,SET UP SMART GRADE,C&F,6.25,I
JD,470P,4,S100014259270104004,1425927,4,SET UP SMART GRADE,C&F,13.75,I
JD,470P,4,S100013661260103005,1366126,5,SET UP SMARTGRADE,C&F,7.00,I
JD,470P,9,S100043201620153002,4320162,2,SET UP START CODE,C&F,1.25,I
JD,470P,2983,S100014354140104009,1435414,9,SET UP TWIST/PACKER/BREAKER,C&F,8.00,I
JD,470P,3,S100016513390106008,1651339,8,SET UP UNIT FOR SHEAR,C&F,8.00,I
JD,470P,60,S100012024930102002,1202493,2,SETUP AND CALIBRATE SMARTGRADE,C&F,8.75,I
JD,470P,0,S100016381990106009,1638199,9,"SETUP UNIT FOR AUX HYDRAULICS (PILOT KIT, HARNESS, JOYSTICK)",C&F,16.25,I
JD,470P,1310,S100015692300105003,1569230,3,SHIM BOOM TO HOUSE,C&F,2.00,I
JD,470P,465,S100015679680105001,1567968,1,SHIM BOOM TO STICK,C&F,1.75,I
JD,470P,3911,S101505005860150002,150500586,2,SHIM MAIN BOOM PIN,C&F,3.25,I
JD,470P,428,S100068026320178007,6802632,7,SHIM STICK   INCOMING BRANCH CHARGE?? SEE MATT,C&F,1.50,I
JD,470P,3,S100047104840157004,4710484,4,Shop Misc (Jack Shewan),C&F,2.25,I
JD,470P,3,S100013721150103007,1372115,7,SHOW ROOM CLEAN INSIDE AND OUT,C&F,1.50,I
JD,470P,0,S100013721810103005,1372181,5,SHOWROOM CLEAN INSIDE AND OUT,C&F,3.50,I
JD,470P,10,S100059039060169002,5903906,2,SHUT OFF VALVE,C&F,8.00,I
JD,470P,2501,S101575000470157002,157500047,2,SIGNAL LIGHT IN OP,C&F,0.50,I
JD,470P,293,S100018530390108002,1853039,2,SITE ACCESS DELAYS,C&F,0.00,I
JD,470P,693,S100018539400108002,1853940,2,SITE ACCESS DELAYS,C&F,1.00,I
JD,470P,963,S100018522390108002,1852239,2,SITE ACCESS DELAYS,C&F,1.00,I
JD,470P,1608,S100018531690108002,1853169,2,SITE ACCESS DELAYS,C&F,1.50,I
JD,470P,1718,S100018542680108002,1854268,2,SITE ACCESS DELAYS,C&F,2.00,I
JD,470P,2184,S100018511320108002,1851132,2,SITE ACCESS DELAYS,C&F,1.00,I
JD,470P,2689,S100018512870108002,1851287,2,SITE ACCESS DELAYS,C&F,1.00,I
JD,470P,2774,S100018516880108002,1851688,2,SITE ACCESS DELAYS,C&F,0.00,I
JD,470P,3062,S100018511350108002,1851135,2,SITE ACCESS DELAYS,C&F,1.00,I
JD,470P,3140,S100018518260108003,1851826,3,SITE ACCESS DELAYS,C&F,2.00,I
JD,470P,456,S100018532000108002,1853200,2,SITE ACCESS DELAYS / PARTS NOT COVERED BY 500 HR SERVICE,C&F,1.00,I
JD,470P,38,S100018527410108002,1852741,2,SITE DELAYS,C&F,0.00,I
JD,470P,862,S100018536570108002,1853657,2,SITE DELAYS,C&F,1.50,I
JD,470P,950,S100018535360108002,1853536,2,SITE DELAYS,C&F,0.00,I
JD,470P,1539,S100018540390108002,1854039,2,SITE DELAYS,C&F,4.00,I
JD,470P,1596,S100018542160108002,1854216,2,SITE DELAYS,C&F,0.00,I
JD,470P,2245,S101085013740108002,108501374,2,SITE DELAYS,Material Handling,1.00,I
JD,470P,1227,S101075015100107004,107501510,4,SITE ORIENTATION AND CHECK IN/OUT,C&F,3.25,I
JD,470P,146,S100062013080172001,6201308,1,SLOW/JERKY HYDRAULICS,C&F,1.00,I
JD,470P,7,S100015679720105002,1567972,2,SMART GRADE ACTIVATION AND CALIBRATION.,C&F,51.00,I
JD,470P,4654,S101075016030107002,107501603,2,SMART GRADE SETUP,C&F,0.50,I
JD,470P,998,S100014300690104001,1430069,1,SMART GRADE SYSTEM NOT WORKING,C&F,52.00,I
JD,470P,333,S100012035340102002,1203534,2,SMARTGRADE AUTOS NOT AVAILABLE,C&F,1.00,I
JD,470P,42,S100040018640130001,4001864,1,SMARTGRADE CALIBRATION FOR BRANDT C&F,Compact Construction Equipment,9.75,I
JD,470P,333,S100012033480102002,1203348,2,SMARTGRADE CALIBRATION FOR NEW BUCKET,C&F,1.75,I
JD,470P,10,S100037150560127001,3715056,1,SMARTGRADE CALIBRATION FOR NORTHSTAR CONTRACTING JD 470P,Compact Construction Equipment,6.00,I
JD,470P,17,S100037147180127001,3714718,1,SMARTGRADE EXCAVATOR CALIBRATION,Compact Construction Equipment,6.00,I
JD,470P,10,S100040017680130001,4001768,1,SMARTGRADE JD 470P CALIBRATION,Compact Construction Equipment,13.75,I
JD,470P,167,S100015696740105001,1569674,1,SMARTGRADE WAITING FOR CONNECTIONS,C&F,8.10,I
JD,470P,4596,S100017967940107004,1796794,4,SOFTWARE UPDATES,C&F,0.25,I
JD,470P,7,S100058024240168002,5802424,2,SORTIR LES TRACTIONS + SET-UP MACHINE,C&F,16.50,I
JD,470P,8398,S101635001080163002,163500108,2,SORTIR MOTEUR ET OUVRIR,C&F,30.00,I
JD,470P,9021,S101635002710163007,163500271,7,SOUDURE TRACK FRAME,C&F,1.75,I
JD,470P,262,S100014456100104002,1445610,2,SPREAD TRACK AND FINISH PDI,C&F,16.75,I
JD,470P,3,S100019477990109006,1947799,6,SPREAD TRACK FRAMES,C&F,9.25,I
JD,470P,0,S100016381990106002,1638199,2,SPREAD TRACKS,C&F,10.75,I
JD,470P,3,S100016387730106002,1638773,2,SPREAD TRACKS,C&F,7.00,I
JD,470P,3,S100016388730106002,1638873,2,SPREAD TRACKS,C&F,5.00,I
JD,470P,3,S100016427780106002,1642778,2,SPREAD TRACKS,C&F,7.50,I
JD,470P,5,S100016412390106002,1641239,2,SPREAD TRACKS,C&F,3.50,I
JD,470P,5,S100016412410106002,1641241,2,SPREAD TRACKS,C&F,5.25,I
JD,470P,5,S100016425410106002,1642541,2,SPREAD TRACKS,C&F,6.50,I
JD,470P,6,S100015669570105003,1566957,3,SPREAD TRACKS,C&F,9.75,I
JD,470P,8,S100014266490104002,1426649,2,SPREAD TRACKS,C&F,12.75,I
JD,470P,9,S100016413690106002,1641369,2,SPREAD TRACKS,C&F,4.75,I
JD,470P,11,S100041044590151001,4104459,1,SPREAD TRACKS,C&F,17.00,I
JD,470P,13,S100016439750106002,1643975,2,SPREAD TRACKS,C&F,5.75,I
JD,470P,14,S100041044460151006,4104446,6,SPREAD TRACKS,C&F,10.25,I
JD,470P,106,S100040392650150001,4039265,1,SPREAD TRACKS ON UNIT,C&F,3.00,I
JD,470P,2,S100024866140114002,2486614,2,"START PDI & SET UP, TAKE HYDRAULIC OIL SAMPLE",C&F,5.75,I
JD,470P,2,S100024867150114002,2486715,2,"START PDI & SET UP, TAKE HYDRAULIC OIL SAMPLE",C&F,6.00,I
JD,470P,3,S100024867130114002,2486713,2,"START PDI & SET UP, TAKE HYDRAULIC OIL SAMPLE",C&F,10.25,I
JD,470P,2,S100024867150114006,2486715,6,START TO INSTALL BOOM & STICK,C&F,4.00,I
JD,470P,2,S100024866140114009,2486614,9,START TO INSTALL/TEST FIT COUNTERWEIGHT,C&F,2.00,I
JD,470P,2,S100024867150114007,2486715,7,START TO INSTALL/TEST FIT COUNTERWEIGHT,C&F,2.00,I
JD,470P,3,S100024867130114007,2486713,7,START TO INSTALL/TEST FIT COUNTERWEIGHT,C&F,2.00,I
JD,470P,2,S100024866140114010,2486614,10,START TO MOVE TRACKS TO WORK POSITION IF REQUIRED,C&F,4.00,I
JD,470P,2,S100024867150114008,2486715,8,START TO MOVE TRACKS TO WORK POSITION IF REQUIRED,C&F,2.00,I
JD,470P,3,S100024867130114008,2486713,8,START TO MOVE TRACKS TO WORK POSITION IF REQUIRED,C&F,2.00,I
JD,470P,2,S100024866140114008,2486614,8,STARTT TO INSTALL BOOM & STICK,C&F,4.00,I
JD,470P,4461,S100062020180172002,6202018,2,STICK CYLINDER LEAKING,C&F,44.00,I
JD,470P,2763,S100017969640107005,1796964,5,STICK/COUPLER/VARIOUS METAL DAMAGES - CLEAN UP AND PAINT,C&F,15.00,I
JD,470P,3362,S100021533460111010,2153346,10,STRAIGHTEN ALL BELLY PANS,C&F,3.50,I
JD,470P,1681,S101065031230106004,106503123,4,STRAIGHTEN AND REPAINT COOLER DOOR,C&F,4.00,""
JD,470P,2799,S100024925810114010,2492581,10,STRAIGHTEN BENT UNDERHOUSE PANS,C&F,2.50,I
JD,470P,1788,S100016557450106001,1655745,1,STRAIGHTEN UNDERGUARD,C&F,1.00,I
JD,470P,939,S100016532580106002,1653258,2,STRAIGHTEN UNDERGUARDS,C&F,2.75,I
JD,470P,5294,S100016576040106007,1657604,7,"STRAIGHTEN UNDERGUARDS, BEND MOUNTS BACK INTO PLACE",C&F,13.25,I
JD,470P,9,S100016413690106005,1641369,5,STUMP PAN,C&F,3.00,I
JD,470P,0,S100052107100162001,5210710,1,SUIVI MAINTENANCE 1FF470PATNF000137,C&F,2.00,I
JD,470P,11,S100024902970114009,2490297,9,SUPPLY & INSTALL 2 LED LIGHT KITS ON CAB,C&F,2.00,I
JD,470P,110,S100019515910109003,1951591,3,SUPPLY & INSTALL 20LB FIRE EXT,C&F,1.00,I
JD,470P,110,S100019515910109006,1951591,6,SUPPLY & INSTALL AIR STOP,C&F,12.00,I
JD,470P,696,S100019461020109002,1946102,2,SUPPLY & INSTALL AIR STOP,C&F,0.50,I
JD,470P,8,S100024897690114009,2489769,9,SUPPLY & INSTALL FIRE EXTINGUISHER,C&F,3.50,I
JD,470P,11,S100024902970114011,2490297,11,SUPPLY & INSTALL FIRE EXTINGUISHER,C&F,1.25,I
JD,470P,2,S100024866140114007,2486614,7,SUPPLY & INSTALL STUMP PAN,C&F,4.00,I
JD,470P,2,S100024867150114009,2486715,9,SUPPLY & INSTALL STUMP PAN,C&F,4.00,I
JD,470P,3,S100024867130114009,2486713,9,SUPPLY & INSTALL STUMP PAN,C&F,4.00,I
JD,470P,5,S100024829600114004,2482960,4,SUPPLY & INSTALL STUMP PAN,C&F,2.00,I
JD,470P,9,S100024904300114008,2490430,8,SUPPLY & INSTALL SWAP VALVE IF DOES NOT HAVE ONE ALREADY,C&F,1.75,I
JD,470P,110,S100019515910109004,1951591,4,SUPPLY & INSTALL UNDER HOUSE (PT#1100340),C&F,6.50,I
JD,470P,9,S100024904300114009,2490430,9,SUPPLY & START STUMP PAN INSTALL,C&F,1.75,I
JD,470P,9,S100017925460107004,1792546,4,SUPPLY AND INSTALL 2 EXTRA LED LIGHTS,C&F,6.25,I
JD,470P,11,S100024902970114015,2490297,15,SUPPLY AND INSTALL STP40 WINDOW BREAKER,C&F,0.50,I
JD,470P,7,S100032149730140001,3214973,1,SUPPLY AUXILLIARY HYDRAULIC KIT,C&F,1.00,I
JD,470P,5147,S100017984020107001,1798402,1,SUPPLY FUEL FILTER THAT WAS NOT AVAILABLE AT LAST SERVICE,C&F,0.00,I
JD,470P,13,S100017925470107004,1792547,4,SUPPLY/INSTALL 2 EXTRA LED LIGHTS ON FRONT CAB,C&F,2.25,I
JD,470P,9,S100017925460107003,1792546,3,SUPPLY/INSTALL POS AIR SHUTDOWN,C&F,14.50,I
JD,470P,13,S100017925470107003,1792547,3,SUPPLY/INSTALL POS AIR SHUTDOWN,C&F,7.75,I
JD,470P,71,S100043188870153002,4318887,2,SWAP BUCKET,C&F,1.75,I
JD,470P,42,S100043232700153002,4323270,2,SWAP BUCKETS,C&F,3.00,I
JD,470P,948,S100043243930153002,4324393,2,SWAP BUCKETS,C&F,4.50,I
JD,470P,1230,S100043238570153002,4323857,2,SWAP BUCKETS,C&F,3.75,I
JD,470P,811,S100022479500112003,2247950,3,SWAP BUCKETS AS PER CUSTOMER,C&F,0.75,I
JD,470P,3,S100016386580106010,1638658,10,SWAP HYD OIL FOR WINTER OIL,C&F,4.75,I
JD,470P,5,S100016412390106007,1641239,7,SWAP HYD OIL TO WINTER OIL,C&F,1.00,I
JD,470P,3,S100016387730106010,1638773,10,SWAP HYDRAULIC OIL FOR WINTER OIL,C&F,5.25,I
JD,470P,295,S100011028950101007,1102895,7,SWAP OVER ADAPTER,C&F,2.00,I
JD,470P,235,S100052145190162005,5214519,5,SWING LOUSSE,C&F,0.50,I
JD,470P,476,S100058019450168002,5801945,2,SWING MOTOR OIL  LEAK,C&F,24.50,I
JD,470P,20,S100045073120155003,4507312,3,SWING SEAL,C&F,2.00,I
JD,470P,1356,S100045081050155002,4508105,2,SWING SEAL,C&F,2.25,I
JD,470P,1155,S100035286590142001,3528659,1,SWITCH MAIN LIFT CYLINDERS SO THEY ARE CORRECT AGAIN,C&F,17.50,I
JD,470P,1663,S100047103400157004,4710340,4,SWIVEL HOSE LEAKING,C&F,0.50,I
JD,470P,1717,S100018539170108003,1853917,3,T/S & REPAIR DEF ISSUE,C&F,7.00,I
JD,470P,693,S100018539400108003,1853940,3,T/S & REPAIR ENGINE QUIT,C&F,4.50,I
JD,470P,4461,S100062020180172001,6202018,1,T/S & REPAIR FOR FUEL DOSING 522458.09,C&F,68.50,I
JD,470P,2295,S100064029150174002,6402915,2,T/S 3480.01,C&F,5.00,I
JD,470P,1214,S100064017100174002,6401710,2,T/S 3517.12,C&F,6.00,I
JD,470P,3300,S101745000520174003,174500052,3,T/S 3696.02,C&F,1.00,I
JD,470P,3750,S101745000510174004,174500051,4,T/S 3696.02,C&F,1.00,I
JD,470P,3300,S101745000520174004,174500052,4,T/S 4366.18,C&F,1.50,I
JD,470P,3750,S101745000510174002,174500051,2,T/S 4766.12,C&F,3.00,I
JD,470P,3861,S101745000530174005,174500053,5,T/S 641.06,C&F,2.50,I
JD,470P,3750,S101745000510174003,174500051,3,T/S 641.31,C&F,2.00,I
JD,470P,1214,S100064017100174003,6401710,3,T/S 647.16,C&F,2.00,I
JD,470P,1905,S100018548350108003,1854835,3,T/S AND REPAIR A/C,C&F,8.75,I
JD,470P,7313,S100018546050108003,1854605,3,T/S AND REPAIR EMISSION FAULTS,C&F,4.00,I
JD,470P,1360,S100029267990119003,2926799,3,T/S AND REPAIR FOR HYDRAULIC LEAK,C&F,1.00,I
JD,470P,592,S100029276310119002,2927631,2,T/S AND REPAIR FOR TRAVEL MOTORS CREEPING,C&F,14.25,I
JD,470P,269,S100064012320174003,6401232,3,T/S BOOM DRIFT,C&F,2.00,I
JD,470P,3206,S100064030320174002,6403032,2,T/S CODE 110.17,C&F,3.50,I
JD,470P,909,S100042106810152002,4210681,2,"T/S CODES 518138.1, 51839.1",C&F,0.50,I
JD,470P,1027,S100042108030152002,4210803,2,T/S coolant leak,C&F,2.50,I
JD,470P,3861,S101745000530174004,174500053,4,T/S DEF CODE,C&F,3.50,I
JD,470P,269,S100064012320174004,6401232,4,T/S FUEL CONSUMPTION,C&F,1.50,I
JD,470P,2111,S100029282810119002,2928281,2,T/S HYD LEAK AT ROTARY MANIFOLD,C&F,2.25,I
JD,470P,682,S100042069680152002,4206968,2,T/S NO 3D SYSTEM OPERATION,C&F,4.50,I
JD,470P,3861,S101745000530174002,174500053,2,T/S NO START,C&F,2.00,I
JD,470P,2824,S100064029140174002,6402914,2,T/S REGEN ISSUE,C&F,5.00,I
JD,470P,32,S100016525050106002,1652505,2,TECH PRODUCT TRAINING,C&F,21.00,I
JD,470P,5,S100016425410106005,1642541,5,TECH WARRANTY,C&F,1.00,I
JD,470P,911,S100043242130153002,4324213,2,TEMPERATURE WARNING,C&F,3.00,I
JD,470P,1161,S100049080960159002,4908096,2,TEST AUXILIARY HYDRAULICS,C&F,12.50,I
JD,470P,15,S100052129760162005,5212976,5,TESTER 2 BUCKETS,C&F,1.00,I
JD,470P,6,S100051133480161010,5113348,10,TESTER GODET.,C&F,1.00,I
JD,470P,7001,S101075007750107002,107500775,2,"THERMOSTAT, R&R/FITTING REPLACEMENT",C&F,3.25,I
BESL,470P,2,S100014283270104001,1428327,1,THUMB RETAINING PIN NOT DRILLED CORRECTLY,C&F,2.00,I
JD,470P,2,S100014274300104008,1427430,8,THUMB RETAINING PIN NOT DRILLED CORRECTLY,C&F,7.50,I
JD,470P,3992,S100017014500107002,1701450,2,TIGHTEN TRACKS AS NEEDED,C&F,0.25,I
JD,470P,1464,S100041042960151001,4104296,1,TILT BUCKET FUNCTIONS NOT FUNCTIONING,C&F,7.50,I
JD,470P,2425,S100041047160151002,4104716,2,TILT NOT PULLING ON ONE SIDE,C&F,6.00,I
JD,470P,1,S100049088660159002,4908866,2,TOP CON CALIBRATION,C&F,50.00,I
JD,470P,730,S100017956730107002,1795673,2,Top up all fluids,C&F,1.00,I
JD,470P,1089,S100047118260157002,4711826,2,Top up all fluids,C&F,1.00,I
JD,470P,61,S100050197430160001,5019743,1,TOP UP GREASER AND WASHER FLUID AS REQUIRED,C&F,0.50,I
JD,470P,1681,S101065030270106004,106503027,4,TOP UP HYDRAULIC FLUID,C&F,1.00,I
JD,470P,9,S100043276390153003,4327639,3,TOP UP HYDRAULIC OIL,C&F,1.00,I
JD,470P,3939,S101575003540157002,157500354,2,TOP UP HYDRAULICS TO SPEC AS PER JACKS EMAIL,C&F,1.00,I
JD,470P,2094,S101065030170106003,106503017,3,TOP UP SWING DRIVES,C&F,0.25,I
JD,470P,207,S100040394090150003,4039409,3,TOPCON DOES NOT WORK,C&F,10.00,I
JD,470P,5,S100016387770106001,1638777,1,TOPCON INSTALL,C&F,36.75,I
JD,470P,5,S100016387790106001,1638779,1,TOPCON INSTALL,C&F,33.00,I
JD,470P,21,S100013710330103001,1371033,1,TOPCON MC MAX AUTO EXCAVATOR SYSTEM,C&F,58.00,I
JD,470P,0,S100037144010127001,3714401,1,TOPCON SUPPORT FOR ACRE PRIME JD 470P TRACTOR W/O 1430005,Compact Construction Equipment,3.50,I
JD,470P,0,S100037144110127001,3714411,1,TOPCON SUPPORT FOR ACRE PRIME RE: W/O 1430069,Compact Construction Equipment,5.00,I
JD,470P,460,S100035272470142001,3527247,1,TORQUE TRACK FRAME SDE THAT DID NOT GET COMPLETED,C&F,5.50,I
JD,470P,9,S100052121860162007,5212186,7,TOUCH UP,C&F,6.25,I
JD,470P,1014,S100043271140153004,4327114,4,TOUCH UP BOTTOM OF THE STICK / ARM WITH GREY PAINT,C&F,16.25,I
JD,470P,552,S100016579930106003,1657993,3,TOUCH UP PAINT,C&F,0.50,I
JD,470P,376,S100024906180114016,2490618,16,TOUCH UP UNDERSIDE OF STICK WITH RATTLE CAN,C&F,2.50,I
JD,470P,1035,S100021520720111001,2152072,1,TRACK FREE WHEELING,C&F,5.75,I
JD,470P,5,S100047106210157003,4710621,3,TRACK GUIDES MISSING,C&F,10.00,I
JD,470P,0,S101785002250178002,178500225,2,TRACK ISSUES,C&F,8.00,""
JD,470P,3698,S101785002580178002,178500258,2,TRACK ISSUES,C&F,5.00,I
JD,470P,3089,S101785001960178002,178500196,2,TRACK PIN BROKEN  BASIC WARR,C&F,6.00,I
JD,470P,1765,S100062015970172001,6201597,1,TRACK TENSIONER FAILED,C&F,17.50,I
JD,470P,1765,S100062014480172001,6201448,1,TRACK TENSIONER FAILED - CLAIM MOVED TO 6201597,C&F,3.00,I
JD,470P,20,S100012022870102004,1202287,4,"TRACK WIDTH, ADJUST",C&F,11.50,I
JD,470P,424,S100011065520101001,1106552,1,"TRACK WIDTH, ADJUST FOR TRANSPORT",C&F,16.00,I
JD,470P,57,S100068021770178002,6802177,2,TRACKS,C&F,11.50,I
JD,470P,1161,S100049080960159003,4908096,3,TRAINING,C&F,8.50,I
JD,470P,13,S100052090560162001,5209056,1,TRANSPORT,C&F,1.25,I
JD,470P,13,S100052093050162001,5209305,1,TRANSPORT,C&F,4.00,I
JD,470P,17,S100055106890165001,5510689,1,TRANSPORT,C&F,3.25,I
JD,470P,19,S100055083020165001,5508302,1,TRANSPORT,C&F,1.25,I
JD,470P,22,S100052135510162001,5213551,1,TRANSPORT,C&F,2.50,I
JD,470P,50,S100055086210165001,5508621,1,TRANSPORT,C&F,2.25,I
JD,470P,74,S100052136120162001,5213612,1,TRANSPORT,C&F,2.75,I
JD,470P,261,S100052101380162001,5210138,1,TRANSPORT,C&F,2.75,I
JD,470P,266,S100052100860162001,5210086,1,TRANSPORT,C&F,1.25,I
JD,470P,275,S100052129790162001,5212979,1,TRANSPORT,C&F,1.75,I
JD,470P,469,S100052104810162001,5210481,1,TRANSPORT,C&F,2.50,I
JD,470P,872,S100052116990162001,5211699,1,TRANSPORT,C&F,4.00,I
JD,470P,949,S100052120310162001,5212031,1,TRANSPORT,C&F,3.00,I
JD,470P,961,S100052157450162001,5215745,1,TRANSPORT,C&F,3.50,I
JD,470P,994,S100055128320165001,5512832,1,TRANSPORT,C&F,2.25,I
JD,470P,1151,S100052160490162001,5216049,1,TRANSPORT,C&F,3.75,I
JD,470P,1177,S100052152600162001,5215260,1,TRANSPORT,C&F,1.00,I
JD,470P,1218,S100052154900162001,5215490,1,TRANSPORT,C&F,2.00,I
JD,470P,1353,S100052164960162001,5216496,1,TRANSPORT,C&F,4.75,I
JD,470P,1353,S101625003110162001,162500311,1,TRANSPORT,C&F,2.50,I
JD,470P,1450,S100055135360165001,5513536,1,TRANSPORT,C&F,3.25,I
JD,470P,1478,S101625007810162001,162500781,1,TRANSPORT,C&F,2.25,I
JD,470P,1520,S101625008420162001,162500842,1,TRANSPORT,C&F,3.00,I
JD,470P,1575,S100052162430162001,5216243,1,TRANSPORT,C&F,1.50,I
JD,470P,1585,S100052161780162001,5216178,1,TRANSPORT,C&F,2.25,I
JD,470P,1947,S101625011170162001,162501117,1,TRANSPORT,C&F,1.00,I
JD,470P,1970,S101625005750162001,162500575,1,TRANSPORT,C&F,2.00,I
JD,470P,1980,S100052146440162001,5214644,1,TRANSPORT,C&F,3.00,I
JD,470P,2063,S101625007830162001,162500783,1,TRANSPORT,C&F,2.00,I
JD,470P,2150,S101625009930162001,162500993,1,TRANSPORT,C&F,1.25,I
JD,470P,447,S100055113520165001,5511352,1,TRANSPORT (BRANDT TRAVEL),C&F,3.50,I
JD,470P,5,S100055103000165008,5510300,8,TRANSPORT (PIP 23TX126B),C&F,1.50,I
JD,470P,447,S100055113520165003,5511352,3,TRANSPORT (PM),C&F,2.00,I
JD,470P,0,S100021495510111003,2149551,3,TRAVEL,C&F,8.00,I
JD,470P,0,S100068027100178001,6802710,1,TRAVEL,C&F,5.00,I
JD,470P,0,S101785002250178001,178500225,1,TRAVEL,C&F,12.00,""
JD,470P,1,S100049088660159001,4908866,1,TRAVEL,C&F,14.00,I
JD,470P,8,S100021495230111003,2149523,3,TRAVEL,C&F,1.00,I
JD,470P,9,S100016531910106001,1653191,1,TRAVEL,C&F,2.25,I
JD,470P,12,S100026148130116001,2614813,1,TRAVEL,C&F,4.00,I
JD,470P,20,S100045073120155001,4507312,1,TRAVEL,C&F,1.75,I
JD,470P,23,S100042064340152001,4206434,1,TRAVEL,C&F,0.50,I
JD,470P,23,S100042064390152001,4206439,1,TRAVEL,C&F,1.00,I
JD,470P,24,S100019480800109002,1948080,2,TRAVEL,C&F,6.00,I
JD,470P,28,S100016532930106001,1653293,1,TRAVEL,C&F,5.50,I
JD,470P,35,S100016528260106001,1652826,1,TRAVEL,C&F,6.00,I
JD,470P,42,S100042070120152001,4207012,1,TRAVEL,C&F,0.50,I
JD,470P,60,S100016545670106001,1654567,1,TRAVEL,C&F,6.50,I
JD,470P,63,S100021500130111003,2150013,3,TRAVEL,C&F,11.75,I
JD,470P,65,S100042065090152001,4206509,1,TRAVEL,C&F,0.75,I
JD,470P,81,S100013733910103001,1373391,1,TRAVEL,C&F,2.00,I
JD,470P,82,S100021495220111003,2149522,3,TRAVEL,C&F,1.00,I
JD,470P,86,S100013721120103001,1372112,1,TRAVEL,C&F,5.00,I
JD,470P,95,S100026148260116001,2614826,1,TRAVEL,C&F,5.00,I
JD,470P,95,S101095015830109002,109501583,2,TRAVEL,C&F,2.95,I
JD,470P,97,S100016527210106001,1652721,1,TRAVEL,C&F,2.50,I
JD,470P,104,S100013736040103001,1373604,1,TRAVEL,C&F,1.25,I
JD,470P,108,S100016508590106001,1650859,1,TRAVEL,C&F,1.75,I
JD,470P,109,S100026148510116001,2614851,1,TRAVEL,C&F,16.00,I
JD,470P,129,S100021489440111004,2148944,4,TRAVEL,C&F,9.00,I
JD,470P,136,S100021493880111003,2149388,3,TRAVEL,C&F,2.00,I
JD,470P,186,S100017900190107002,1790019,2,TRAVEL,C&F,1.25,I
JD,470P,187,S100032565270141001,3256527,1,TRAVEL,C&F,0.75,I
JD,470P,187,S100032565390141001,3256539,1,TRAVEL,C&F,1.75,I
JD,470P,203,S100021494900111003,2149490,3,TRAVEL,C&F,2.00,I
JD,470P,209,S100021492850111003,2149285,3,TRAVEL,C&F,7.00,I
JD,470P,243,S100026150310116001,2615031,1,TRAVEL,C&F,4.25,I
JD,470P,255,S100016558120106001,1655812,1,TRAVEL,C&F,3.75,I
JD,470P,262,S100030255000120001,3025500,1,TRAVEL,C&F,1.25,I
JD,470P,269,S100021497230111003,2149723,3,TRAVEL,C&F,10.00,I
JD,470P,269,S100041038970151001,4103897,1,TRAVEL,C&F,2.50,I
JD,470P,269,S100064012320174001,6401232,1,TRAVEL,C&F,5.00,I
JD,470P,275,S100040338660137001,4033866,1,TRAVEL,C&F,4.00,I
JD,470P,277,S100030255080120001,3025508,1,TRAVEL,C&F,1.25,I
JD,470P,277,S100030255680120001,3025568,1,TRAVEL,C&F,2.75,I
JD,470P,283,S100021495140111003,2149514,3,TRAVEL,C&F,1.00,I
